"(           5 ,           2 ,           5 ",:               7017296 ,"(i,j,k:6,3,2) 0x7ffc0b316890 "
"(           5 ,           2 ,           6 ",:               7018096 ,"(i,j,k:6,3,3) 0x7ffc0b316898 "
"(           5 ,           2 ,           7 ",:               7018896 ,"(i,j,k:6,3,4) 0x7ffc0b3168a0 "
"(           5 ,           2 ,           8 ",:               7019696 ,"(i,j,k:6,3,5) 0x7ffc0b3168a8 "
"(           5 ,           2 ,           9 ",:               7020496 ,"(i,j,k:6,3,6) 0x7ffc0b3168b0 "
"(           5 ,           2 ,          10 ",:               7021296 ,"(i,j,k:6,3,7) 0x7ffc0b3168b8 "
"(           5 ,           3 ,           0 ",:               7013376 ,"(i,j,k:6,3,8) 0x7ffc0b3168c0 "
"(           5 ,           3 ,           1 ",:               7014176 ,"(i,j,k:6,3,9) 0x7ffc0b3168c8 "
"(           5 ,           3 ,           2 ",:               7014976 ,"(i,j,k:6,4,0) 0x7ffc0b3168d0 "
"(           5 ,           3 ,           3 ",:               7015776 ,"(i,j,k:6,4,1) 0x7ffc0b3168d8 "
"(           5 ,           3 ,           4 ",:               7016576 ,"(i,j,k:6,4,2) 0x7ffc0b3168e0 "
"(           5 ,           3 ,           5 ",:               7017376 ,"(i,j,k:6,4,3) 0x7ffc0b3168e8 "
"(           5 ,           3 ,           6 ",:               7018176 ,"(i,j,k:6,4,4) 0x7ffc0b3168f0 "
"(           5 ,           3 ,           7 ",:               7018976 ,"(i,j,k:6,4,5) 0x7ffc0b3168f8 "
"(           5 ,           3 ,           8 ",:               7019776 ,"(i,j,k:6,4,6) 0x7ffc0b316900 "
"(           5 ,           3 ,           9 ",:               7020576 ,"(i,j,k:6,4,7) 0x7ffc0b316908 "
"(           5 ,           3 ,          10 ",:               7021376 ,"(i,j,k:6,4,8) 0x7ffc0b316910 "
"(           5 ,           4 ,           0 ",:               7013456 ,"(i,j,k:6,4,9) 0x7ffc0b316918 "
"(           5 ,           4 ,           1 ",:               7014256 ,"(i,j,k:6,5,0) 0x7ffc0b316920 "
"(           5 ,           4 ,           2 ",:               7015056 ,"(i,j,k:6,5,1) 0x7ffc0b316928 "
"(           5 ,           4 ,           3 ",:               7015856 ,"(i,j,k:6,5,2) 0x7ffc0b316930 "
"(           5 ,           4 ,           4 ",:               7016656 ,"(i,j,k:6,5,3) 0x7ffc0b316938 "
"(           5 ,           4 ,           5 ",:               7017456 ,"(i,j,k:6,5,4) 0x7ffc0b316940 "
"(           5 ,           4 ,           6 ",:               7018256 ,"(i,j,k:6,5,5) 0x7ffc0b316948 "
"(           5 ,           4 ,           7 ",:               7019056 ,"(i,j,k:6,5,6) 0x7ffc0b316950 "
"(           5 ,           4 ,           8 ",:               7019856 ,"(i,j,k:6,5,7) 0x7ffc0b316958 "
"(           5 ,           4 ,           9 ",:               7020656 ,"(i,j,k:6,5,8) 0x7ffc0b316960 "
"(           5 ,           4 ,          10 ",:               7021456 ,"(i,j,k:6,5,9) 0x7ffc0b316968 "
"(           5 ,           5 ,           0 ",:               7013536 ,"(i,j,k:6,6,0) 0x7ffc0b316970 "
"(           5 ,           5 ,           1 ",:               7014336 ,"(i,j,k:6,6,1) 0x7ffc0b316978 "
"(           5 ,           5 ,           2 ",:               7015136 ,"(i,j,k:6,6,2) 0x7ffc0b316980 "
"(           5 ,           5 ,           3 ",:               7015936 ,"(i,j,k:6,6,3) 0x7ffc0b316988 "
"(           5 ,           5 ,           4 ",:               7016736 ,"(i,j,k:6,6,4) 0x7ffc0b316990 "
"(           5 ,           5 ,           5 ",:               7017536 ,"(i,j,k:6,6,5) 0x7ffc0b316998 "
"(           5 ,           5 ,           6 ",:               7018336 ,"(i,j,k:6,6,6) 0x7ffc0b3169a0 "
"(           5 ,           5 ,           7 ",:               7019136 ,"(i,j,k:6,6,7) 0x7ffc0b3169a8 "
"(           5 ,           5 ,           8 ",:               7019936 ,"(i,j,k:6,6,8) 0x7ffc0b3169b0 "
"(           5 ,           5 ,           9 ",:               7020736 ,"(i,j,k:6,6,9) 0x7ffc0b3169b8 "
"(           5 ,           5 ,          10 ",:               7021536 ,"(i,j,k:6,7,0) 0x7ffc0b3169c0 "
"(           5 ,           6 ,           0 ",:               7013616 ,"(i,j,k:6,7,1) 0x7ffc0b3169c8 "
"(           5 ,           6 ,           1 ",:               7014416 ,"(i,j,k:6,7,2) 0x7ffc0b3169d0 "
"(           5 ,           6 ,           2 ",:               7015216 ,"(i,j,k:6,7,3) 0x7ffc0b3169d8 "
"(           5 ,           6 ,           3 ",:               7016016 ,"(i,j,k:6,7,4) 0x7ffc0b3169e0 "
"(           5 ,           6 ,           4 ",:               7016816 ,"(i,j,k:6,7,5) 0x7ffc0b3169e8 "
"(           5 ,           6 ,           5 ",:               7017616 ,"(i,j,k:6,7,6) 0x7ffc0b3169f0 "
"(           5 ,           6 ,           6 ",:               7018416 ,"(i,j,k:6,7,7) 0x7ffc0b3169f8 "
"(           5 ,           6 ,           7 ",:               7019216 ,"(i,j,k:6,7,8) 0x7ffc0b316a00 "
"(           5 ,           6 ,           8 ",:               7020016 ,"(i,j,k:6,7,9) 0x7ffc0b316a08 "
"(           5 ,           6 ,           9 ",:               7020816 ,"(i,j,k:6,8,0) 0x7ffc0b316a10 "
"(           5 ,           6 ,          10 ",:               7021616 ,"(i,j,k:6,8,1) 0x7ffc0b316a18 "
"(           5 ,           7 ,           0 ",:               7013696 ,"(i,j,k:6,8,2) 0x7ffc0b316a20 "
"(           5 ,           7 ,           1 ",:               7014496 ,"(i,j,k:6,8,3) 0x7ffc0b316a28 "
"(           5 ,           7 ,           2 ",:               7015296 ,"(i,j,k:6,8,4) 0x7ffc0b316a30 "
"(           5 ,           7 ,           3 ",:               7016096 ,"(i,j,k:6,8,5) 0x7ffc0b316a38 "
"(           5 ,           7 ,           4 ",:               7016896 ,"(i,j,k:6,8,6) 0x7ffc0b316a40 "
"(           5 ,           7 ,           5 ",:               7017696 ,"(i,j,k:6,8,7) 0x7ffc0b316a48 "
"(           5 ,           7 ,           6 ",:               7018496 ,"(i,j,k:6,8,8) 0x7ffc0b316a50 "
"(           5 ,           7 ,           7 ",:               7019296 ,"(i,j,k:6,8,9) 0x7ffc0b316a58 "
"(           5 ,           7 ,           8 ",:               7020096 ,"(i,j,k:6,9,0) 0x7ffc0b316a60 "
"(           5 ,           7 ,           9 ",:               7020896 ,"(i,j,k:6,9,1) 0x7ffc0b316a68 "
"(           5 ,           7 ,          10 ",:               7021696 ,"(i,j,k:6,9,2) 0x7ffc0b316a70 "
"(           5 ,           8 ,           0 ",:               7013776 ,"(i,j,k:6,9,3) 0x7ffc0b316a78 "
"(           5 ,           8 ,           1 ",:               7014576 ,"(i,j,k:6,9,4) 0x7ffc0b316a80 "
"(           5 ,           8 ,           2 ",:               7015376 ,"(i,j,k:6,9,5) 0x7ffc0b316a88 "
"(           5 ,           8 ,           3 ",:               7016176 ,"(i,j,k:6,9,6) 0x7ffc0b316a90 "
"(           5 ,           8 ,           4 ",:               7016976 ,"(i,j,k:6,9,7) 0x7ffc0b316a98 "
"(           5 ,           8 ,           5 ",:               7017776 ,"(i,j,k:6,9,8) 0x7ffc0b316aa0 "
"(           5 ,           8 ,           6 ",:               7018576 ,"(i,j,k:6,9,9) 0x7ffc0b316aa8 "
"(           5 ,           8 ,           7 ",:               7019376 ,"(i,j,k:7,0,0) 0x7ffc0b316ab0 "
"(           5 ,           8 ,           8 ",:               7020176 ,"(i,j,k:7,0,1) 0x7ffc0b316ab8 "
"(           5 ,           8 ,           9 ",:               7020976 ,"(i,j,k:7,0,2) 0x7ffc0b316ac0 "
"(           5 ,           8 ,          10 ",:               7021776 ,"(i,j,k:7,0,3) 0x7ffc0b316ac8 "
"(           5 ,           9 ,           0 ",:               7013856 ,"(i,j,k:7,0,4) 0x7ffc0b316ad0 "
"(           5 ,           9 ,           1 ",:               7014656 ,"(i,j,k:7,0,5) 0x7ffc0b316ad8 "
"(           5 ,           9 ,           2 ",:               7015456 ,"(i,j,k:7,0,6) 0x7ffc0b316ae0 "
"(           5 ,           9 ,           3 ",:               7016256 ,"(i,j,k:7,0,7) 0x7ffc0b316ae8 "
"(           5 ,           9 ,           4 ",:               7017056 ,"(i,j,k:7,0,8) 0x7ffc0b316af0 "
"(           5 ,           9 ,           5 ",:               7017856 ,"(i,j,k:7,0,9) 0x7ffc0b316af8 "
"(           5 ,           9 ,           6 ",:               7018656 ,"(i,j,k:7,1,0) 0x7ffc0b316b00 "
"(           5 ,           9 ,           7 ",:               7019456 ,"(i,j,k:7,1,1) 0x7ffc0b316b08 "
"(           5 ,           9 ,           8 ",:               7020256 ,"(i,j,k:7,1,2) 0x7ffc0b316b10 "
"(           5 ,           9 ,           9 ",:               7021056 ,"(i,j,k:7,1,3) 0x7ffc0b316b18 "
"(           5 ,           9 ,          10 ",:               7021856 ,"(i,j,k:7,1,4) 0x7ffc0b316b20 "
"(           5 ,          10 ,           0 ",:               7013936 ,"(i,j,k:7,1,5) 0x7ffc0b316b28 "
"(           5 ,          10 ,           1 ",:               7014736 ,"(i,j,k:7,1,6) 0x7ffc0b316b30 "
"(           5 ,          10 ,           2 ",:               7015536 ,"(i,j,k:7,1,7) 0x7ffc0b316b38 "
"(           5 ,          10 ,           3 ",:               7016336 ,"(i,j,k:7,1,8) 0x7ffc0b316b40 "
"(           5 ,          10 ,           4 ",:               7017136 ,"(i,j,k:7,1,9) 0x7ffc0b316b48 "
"(           5 ,          10 ,           5 ",:               7017936 ,"(i,j,k:7,2,0) 0x7ffc0b316b50 "
"(           5 ,          10 ,           6 ",:               7018736 ,"(i,j,k:7,2,1) 0x7ffc0b316b58 "
"(           5 ,          10 ,           7 ",:               7019536 ,"(i,j,k:7,2,2) 0x7ffc0b316b60 "
"(           5 ,          10 ,           8 ",:               7020336 ,"(i,j,k:7,2,3) 0x7ffc0b316b68 "
"(           5 ,          10 ,           9 ",:               7021136 ,"(i,j,k:7,2,4) 0x7ffc0b316b70 "
"(           5 ,          10 ,          10 ",:               7021936 ,"(i,j,k:7,2,5) 0x7ffc0b316b78 "
"(           6 ,           0 ,           0 ",:               7013144 ,"(i,j,k:7,2,6) 0x7ffc0b316b80 "
"(           6 ,           0 ,           1 ",:               7013944 ,"(i,j,k:7,2,7) 0x7ffc0b316b88 "
"(           6 ,           0 ,           2 ",:               7014744 ,"(i,j,k:7,2,8) 0x7ffc0b316b90 "
"(           6 ,           0 ,           3 ",:               7015544 ,"(i,j,k:7,2,9) 0x7ffc0b316b98 "
"(           6 ,           0 ,           4 ",:               7016344 ,"(i,j,k:7,3,0) 0x7ffc0b316ba0 "
"(           6 ,           0 ,           5 ",:               7017144 ,"(i,j,k:7,3,1) 0x7ffc0b316ba8 "
"(           6 ,           0 ,           6 ",:               7017944 ,"(i,j,k:7,3,2) 0x7ffc0b316bb0 "
"(           6 ,           0 ,           7 ",:               7018744 ,"(i,j,k:7,3,3) 0x7ffc0b316bb8 "
"(           6 ,           0 ,           8 ",:               7019544 ,"(i,j,k:7,3,4) 0x7ffc0b316bc0 "
"(           6 ,           0 ,           9 ",:               7020344 ,"(i,j,k:7,3,5) 0x7ffc0b316bc8 "
"(           6 ,           0 ,          10 ",:               7021144 ,"(i,j,k:7,3,6) 0x7ffc0b316bd0 "
"(           6 ,           1 ,           0 ",:               7013224 ,"(i,j,k:7,3,7) 0x7ffc0b316bd8 "
"(           6 ,           1 ,           1 ",:               7014024 ,"(i,j,k:7,3,8) 0x7ffc0b316be0 "
"(           6 ,           1 ,           2 ",:               7014824 ,"(i,j,k:7,3,9) 0x7ffc0b316be8 "
"(           6 ,           1 ,           3 ",:               7015624 ,"(i,j,k:7,4,0) 0x7ffc0b316bf0 "
"(           6 ,           1 ,           4 ",:               7016424 ,"(i,j,k:7,4,1) 0x7ffc0b316bf8 "
"(           6 ,           1 ,           5 ",:               7017224 ,"(i,j,k:7,4,2) 0x7ffc0b316c00 "
"(           6 ,           1 ,           6 ",:               7018024 ,"(i,j,k:7,4,3) 0x7ffc0b316c08 "
"(           6 ,           1 ,           7 ",:               7018824 ,"(i,j,k:7,4,4) 0x7ffc0b316c10 "
"(           6 ,           1 ,           8 ",:               7019624 ,"(i,j,k:7,4,5) 0x7ffc0b316c18 "
"(           6 ,           1 ,           9 ",:               7020424 ,"(i,j,k:7,4,6) 0x7ffc0b316c20 "
"(           6 ,           1 ,          10 ",:               7021224 ,"(i,j,k:7,4,7) 0x7ffc0b316c28 "
"(           6 ,           2 ,           0 ",:               7013304 ,"(i,j,k:7,4,8) 0x7ffc0b316c30 "
"(           6 ,           2 ,           1 ",:               7014104 ,"(i,j,k:7,4,9) 0x7ffc0b316c38 "
"(           6 ,           2 ,           2 ",:               7014904 ,"(i,j,k:7,5,0) 0x7ffc0b316c40 "
"(           6 ,           2 ,           3 ",:               7015704 ,"(i,j,k:7,5,1) 0x7ffc0b316c48 "
"(           6 ,           2 ,           4 ",:               7016504 ,"(i,j,k:7,5,2) 0x7ffc0b316c50 "
"(           6 ,           2 ,           5 ",:               7017304 ,"(i,j,k:7,5,3) 0x7ffc0b316c58 "
"(           6 ,           2 ,           6 ",:               7018104 ,"(i,j,k:7,5,4) 0x7ffc0b316c60 "
"(           6 ,           2 ,           7 ",:               7018904 ,"(i,j,k:7,5,5) 0x7ffc0b316c68 "
"(           6 ,           2 ,           8 ",:               7019704 ,"(i,j,k:7,5,6) 0x7ffc0b316c70 "
"(           6 ,           2 ,           9 ",:               7020504 ,"(i,j,k:7,5,7) 0x7ffc0b316c78 "
"(           6 ,           2 ,          10 ",:               7021304 ,"(i,j,k:7,5,8) 0x7ffc0b316c80 "
"(           6 ,           3 ,           0 ",:               7013384 ,"(i,j,k:7,5,9) 0x7ffc0b316c88 "
"(           6 ,           3 ,           1 ",:               7014184 ,"(i,j,k:7,6,0) 0x7ffc0b316c90 "
"(           6 ,           3 ,           2 ",:               7014984 ,"(i,j,k:7,6,1) 0x7ffc0b316c98 "
"(           6 ,           3 ,           3 ",:               7015784 ,"(i,j,k:7,6,2) 0x7ffc0b316ca0 "
"(           6 ,           3 ,           4 ",:               7016584 ,"(i,j,k:7,6,3) 0x7ffc0b316ca8 "
"(           6 ,           3 ,           5 ",:               7017384 ,"(i,j,k:7,6,4) 0x7ffc0b316cb0 "
"(           6 ,           3 ,           6 ",:               7018184 ,"(i,j,k:7,6,5) 0x7ffc0b316cb8 "
"(           6 ,           3 ,           7 ",:               7018984 ,"(i,j,k:7,6,6) 0x7ffc0b316cc0 "
"(           6 ,           3 ,           8 ",:               7019784 ,"(i,j,k:7,6,7) 0x7ffc0b316cc8 "
"(           6 ,           3 ,           9 ",:               7020584 ,"(i,j,k:7,6,8) 0x7ffc0b316cd0 "
"(           6 ,           3 ,          10 ",:               7021384 ,"(i,j,k:7,6,9) 0x7ffc0b316cd8 "
"(           6 ,           4 ,           0 ",:               7013464 ,"(i,j,k:7,7,0) 0x7ffc0b316ce0 "
"(           6 ,           4 ,           1 ",:               7014264 ,"(i,j,k:7,7,1) 0x7ffc0b316ce8 "
"(           6 ,           4 ,           2 ",:               7015064 ,"(i,j,k:7,7,2) 0x7ffc0b316cf0 "
"(           6 ,           4 ,           3 ",:               7015864 ,"(i,j,k:7,7,3) 0x7ffc0b316cf8 "
"(           6 ,           4 ,           4 ",:               7016664 ,"(i,j,k:7,7,4) 0x7ffc0b316d00 "
"(           6 ,           4 ,           5 ",:               7017464 ,"(i,j,k:7,7,5) 0x7ffc0b316d08 "
"(           6 ,           4 ,           6 ",:               7018264 ,"(i,j,k:7,7,6) 0x7ffc0b316d10 "
"(           6 ,           4 ,           7 ",:               7019064 ,"(i,j,k:7,7,7) 0x7ffc0b316d18 "
"(           6 ,           4 ,           8 ",:               7019864 ,"(i,j,k:7,7,8) 0x7ffc0b316d20 "
"(           6 ,           4 ,           9 ",:               7020664 ,"(i,j,k:7,7,9) 0x7ffc0b316d28 "
"(           6 ,           4 ,          10 ",:               7021464 ,"(i,j,k:7,8,0) 0x7ffc0b316d30 "
"(           6 ,           5 ,           0 ",:               7013544 ,"(i,j,k:7,8,1) 0x7ffc0b316d38 "
"(           6 ,           5 ,           1 ",:               7014344 ,"(i,j,k:7,8,2) 0x7ffc0b316d40 "
"(           6 ,           5 ,           2 ",:               7015144 ,"(i,j,k:7,8,3) 0x7ffc0b316d48 "
"(           6 ,           5 ,           3 ",:               7015944 ,"(i,j,k:7,8,4) 0x7ffc0b316d50 "
"(           6 ,           5 ,           4 ",:               7016744 ,"(i,j,k:7,8,5) 0x7ffc0b316d58 "
"(           6 ,           5 ,           5 ",:               7017544 ,"(i,j,k:7,8,6) 0x7ffc0b316d60 "
"(           6 ,           5 ,           6 ",:               7018344 ,"(i,j,k:7,8,7) 0x7ffc0b316d68 "
"(           6 ,           5 ,           7 ",:               7019144 ,"(i,j,k:7,8,8) 0x7ffc0b316d70 "
"(           6 ,           5 ,           8 ",:               7019944 ,"(i,j,k:7,8,9) 0x7ffc0b316d78 "
"(           6 ,           5 ,           9 ",:               7020744 ,"(i,j,k:7,9,0) 0x7ffc0b316d80 "
"(           6 ,           5 ,          10 ",:               7021544 ,"(i,j,k:7,9,1) 0x7ffc0b316d88 "
"(           6 ,           6 ,           0 ",:               7013624 ,"(i,j,k:7,9,2) 0x7ffc0b316d90 "
"(           6 ,           6 ,           1 ",:               7014424 ,"(i,j,k:7,9,3) 0x7ffc0b316d98 "
"(           6 ,           6 ,           2 ",:               7015224 ,"(i,j,k:7,9,4) 0x7ffc0b316da0 "
"(           6 ,           6 ,           3 ",:               7016024 ,"(i,j,k:7,9,5) 0x7ffc0b316da8 "
"(           6 ,           6 ,           4 ",:               7016824 ,"(i,j,k:7,9,6) 0x7ffc0b316db0 "
"(           6 ,           6 ,           5 ",:               7017624 ,"(i,j,k:7,9,7) 0x7ffc0b316db8 "
"(           6 ,           6 ,           6 ",:               7018424 ,"(i,j,k:7,9,8) 0x7ffc0b316dc0 "
"(           6 ,           6 ,           7 ",:               7019224 ,"(i,j,k:7,9,9) 0x7ffc0b316dc8 "
"(           6 ,           6 ,           8 ",:               7020024 ,"(i,j,k:8,0,0) 0x7ffc0b316dd0 "
"(           6 ,           6 ,           9 ",:               7020824 ,"(i,j,k:8,0,1) 0x7ffc0b316dd8 "
"(           6 ,           6 ,          10 ",:               7021624 ,"(i,j,k:8,0,2) 0x7ffc0b316de0 "
"(           6 ,           7 ,           0 ",:               7013704 ,"(i,j,k:8,0,3) 0x7ffc0b316de8 "
"(           6 ,           7 ,           1 ",:               7014504 ,"(i,j,k:8,0,4) 0x7ffc0b316df0 "
"(           6 ,           7 ,           2 ",:               7015304 ,"(i,j,k:8,0,5) 0x7ffc0b316df8 "
"(           6 ,           7 ,           3 ",:               7016104 ,"(i,j,k:8,0,6) 0x7ffc0b316e00 "
"(           6 ,           7 ,           4 ",:               7016904 ,"(i,j,k:8,0,7) 0x7ffc0b316e08 "
"(           6 ,           7 ,           5 ",:               7017704 ,"(i,j,k:8,0,8) 0x7ffc0b316e10 "
"(           6 ,           7 ,           6 ",:               7018504 ,"(i,j,k:8,0,9) 0x7ffc0b316e18 "
"(           6 ,           7 ,           7 ",:               7019304 ,"(i,j,k:8,1,0) 0x7ffc0b316e20 "
"(           6 ,           7 ,           8 ",:               7020104 ,"(i,j,k:8,1,1) 0x7ffc0b316e28 "
"(           6 ,           7 ,           9 ",:               7020904 ,"(i,j,k:8,1,2) 0x7ffc0b316e30 "
"(           6 ,           7 ,          10 ",:               7021704 ,"(i,j,k:8,1,3) 0x7ffc0b316e38 "
"(           6 ,           8 ,           0 ",:               7013784 ,"(i,j,k:8,1,4) 0x7ffc0b316e40 "
"(           6 ,           8 ,           1 ",:               7014584 ,"(i,j,k:8,1,5) 0x7ffc0b316e48 "
"(           6 ,           8 ,           2 ",:               7015384 ,"(i,j,k:8,1,6) 0x7ffc0b316e50 "
"(           6 ,           8 ,           3 ",:               7016184 ,"(i,j,k:8,1,7) 0x7ffc0b316e58 "
"(           6 ,           8 ,           4 ",:               7016984 ,"(i,j,k:8,1,8) 0x7ffc0b316e60 "
"(           6 ,           8 ,           5 ",:               7017784 ,"(i,j,k:8,1,9) 0x7ffc0b316e68 "
"(           6 ,           8 ,           6 ",:               7018584 ,"(i,j,k:8,2,0) 0x7ffc0b316e70 "
"(           6 ,           8 ,           7 ",:               7019384 ,"(i,j,k:8,2,1) 0x7ffc0b316e78 "
"(           6 ,           8 ,           8 ",:               7020184 ,"(i,j,k:8,2,2) 0x7ffc0b316e80 "
"(           6 ,           8 ,           9 ",:               7020984 ,"(i,j,k:8,2,3) 0x7ffc0b316e88 "
"(           6 ,           8 ,          10 ",:               7021784 ,"(i,j,k:8,2,4) 0x7ffc0b316e90 "
"(           6 ,           9 ,           0 ",:               7013864 ,"(i,j,k:8,2,5) 0x7ffc0b316e98 "
"(           6 ,           9 ,           1 ",:               7014664 ,"(i,j,k:8,2,6) 0x7ffc0b316ea0 "
"(           6 ,           9 ,           2 ",:               7015464 ,"(i,j,k:8,2,7) 0x7ffc0b316ea8 "
"(           6 ,           9 ,           3 ",:               7016264 ,"(i,j,k:8,2,8) 0x7ffc0b316eb0 "
"(           6 ,           9 ,           4 ",:               7017064 ,"(i,j,k:8,2,9) 0x7ffc0b316eb8 "
"(           6 ,           9 ,           5 ",:               7017864 ,"(i,j,k:8,3,0) 0x7ffc0b316ec0 "
"(           6 ,           9 ,           6 ",:               7018664 ,"(i,j,k:8,3,1) 0x7ffc0b316ec8 "
"(           6 ,           9 ,           7 ",:               7019464 ,"(i,j,k:8,3,2) 0x7ffc0b316ed0 "
"(           6 ,           9 ,           8 ",:               7020264 ,"(i,j,k:8,3,3) 0x7ffc0b316ed8 "
"(           6 ,           9 ,           9 ",:               7021064 ,"(i,j,k:8,3,4) 0x7ffc0b316ee0 "
"(           6 ,           9 ,          10 ",:               7021864 ,"(i,j,k:8,3,5) 0x7ffc0b316ee8 "
"(           6 ,          10 ,           0 ",:               7013944 ,"(i,j,k:8,3,6) 0x7ffc0b316ef0 "
"(           6 ,          10 ,           1 ",:               7014744 ,"(i,j,k:8,3,7) 0x7ffc0b316ef8 "
"(           6 ,          10 ,           2 ",:               7015544 ,"(i,j,k:8,3,8) 0x7ffc0b316f00 "
"(           6 ,          10 ,           3 ",:               7016344 ,"(i,j,k:8,3,9) 0x7ffc0b316f08 "
"(           6 ,          10 ,           4 ",:               7017144 ,"(i,j,k:8,4,0) 0x7ffc0b316f10 "
"(           6 ,          10 ,           5 ",:               7017944 ,"(i,j,k:8,4,1) 0x7ffc0b316f18 "
"(           6 ,          10 ,           6 ",:               7018744 ,"(i,j,k:8,4,2) 0x7ffc0b316f20 "
"(           6 ,          10 ,           7 ",:               7019544 ,"(i,j,k:8,4,3) 0x7ffc0b316f28 "
"(           6 ,          10 ,           8 ",:               7020344 ,"(i,j,k:8,4,4) 0x7ffc0b316f30 "
"(           6 ,          10 ,           9 ",:               7021144 ,"(i,j,k:8,4,5) 0x7ffc0b316f38 "
"(           6 ,          10 ,          10 ",:               7021944 ,"(i,j,k:8,4,6) 0x7ffc0b316f40 "
"(           7 ,           0 ,           0 ",:               7013152 ,"(i,j,k:8,4,7) 0x7ffc0b316f48 "
"(           7 ,           0 ,           1 ",:               7013952 ,"(i,j,k:8,4,8) 0x7ffc0b316f50 "
"(           7 ,           0 ,           2 ",:               7014752 ,"(i,j,k:8,4,9) 0x7ffc0b316f58 "
"(           7 ,           0 ,           3 ",:               7015552 ,"(i,j,k:8,5,0) 0x7ffc0b316f60 "
"(           7 ,           0 ,           4 ",:               7016352 ,"(i,j,k:8,5,1) 0x7ffc0b316f68 "
"(           7 ,           0 ,           5 ",:               7017152 ,"(i,j,k:8,5,2) 0x7ffc0b316f70 "
"(           7 ,           0 ,           6 ",:               7017952 ,"(i,j,k:8,5,3) 0x7ffc0b316f78 "
"(           7 ,           0 ,           7 ",:               7018752 ,"(i,j,k:8,5,4) 0x7ffc0b316f80 "
"(           7 ,           0 ,           8 ",:               7019552 ,"(i,j,k:8,5,5) 0x7ffc0b316f88 "
"(           7 ,           0 ,           9 ",:               7020352 ,"(i,j,k:8,5,6) 0x7ffc0b316f90 "
"(           7 ,           0 ,          10 ",:               7021152 ,"(i,j,k:8,5,7) 0x7ffc0b316f98 "
"(           7 ,           1 ,           0 ",:               7013232 ,"(i,j,k:8,5,8) 0x7ffc0b316fa0 "
"(           7 ,           1 ,           1 ",:               7014032 ,"(i,j,k:8,5,9) 0x7ffc0b316fa8 "
"(           7 ,           1 ,           2 ",:               7014832 ,"(i,j,k:8,6,0) 0x7ffc0b316fb0 "
"(           7 ,           1 ,           3 ",:               7015632 ,"(i,j,k:8,6,1) 0x7ffc0b316fb8 "
"(           7 ,           1 ,           4 ",:               7016432 ,"(i,j,k:8,6,2) 0x7ffc0b316fc0 "
"(           7 ,           1 ,           5 ",:               7017232 ,"(i,j,k:8,6,3) 0x7ffc0b316fc8 "
"(           7 ,           1 ,           6 ",:               7018032 ,"(i,j,k:8,6,4) 0x7ffc0b316fd0 "
"(           7 ,           1 ,           7 ",:               7018832 ,"(i,j,k:8,6,5) 0x7ffc0b316fd8 "
"(           7 ,           1 ,           8 ",:               7019632 ,"(i,j,k:8,6,6) 0x7ffc0b316fe0 "
"(           7 ,           1 ,           9 ",:               7020432 ,"(i,j,k:8,6,7) 0x7ffc0b316fe8 "
"(           7 ,           1 ,          10 ",:               7021232 ,"(i,j,k:8,6,8) 0x7ffc0b316ff0 "
"(           7 ,           2 ,           0 ",:               7013312 ,"(i,j,k:8,6,9) 0x7ffc0b316ff8 "
"(           7 ,           2 ,           1 ",:               7014112 ,"(i,j,k:8,7,0) 0x7ffc0b317000 "
"(           7 ,           2 ,           2 ",:               7014912 ,"(i,j,k:8,7,1) 0x7ffc0b317008 "
"(           7 ,           2 ,           3 ",:               7015712 ,"(i,j,k:8,7,2) 0x7ffc0b317010 "
"(           7 ,           2 ,           4 ",:               7016512 ,"(i,j,k:8,7,3) 0x7ffc0b317018 "
"(           7 ,           2 ,           5 ",:               7017312 ,"(i,j,k:8,7,4) 0x7ffc0b317020 "
"(           7 ,           2 ,           6 ",:               7018112 ,"(i,j,k:8,7,5) 0x7ffc0b317028 "
"(           7 ,           2 ,           7 ",:               7018912 ,"(i,j,k:8,7,6) 0x7ffc0b317030 "
"(           7 ,           2 ,           8 ",:               7019712 ,"(i,j,k:8,7,7) 0x7ffc0b317038 "
"(           7 ,           2 ,           9 ",:               7020512 ,"(i,j,k:8,7,8) 0x7ffc0b317040 "
"(           7 ,           2 ,          10 ",:               7021312 ,"(i,j,k:8,7,9) 0x7ffc0b317048 "
"(           7 ,           3 ,           0 ",:               7013392 ,"(i,j,k:8,8,0) 0x7ffc0b317050 "
"(           7 ,           3 ,           1 ",:               7014192 ,"(i,j,k:8,8,1) 0x7ffc0b317058 "
"(           7 ,           3 ,           2 ",:               7014992 ,"(i,j,k:8,8,2) 0x7ffc0b317060 "
"(           7 ,           3 ,           3 ",:               7015792 ,"(i,j,k:8,8,3) 0x7ffc0b317068 "
"(           7 ,           3 ,           4 ",:               7016592 ,"(i,j,k:8,8,4) 0x7ffc0b317070 "
"(           7 ,           3 ,           5 ",:               7017392 ,"(i,j,k:8,8,5) 0x7ffc0b317078 "
"(           7 ,           3 ,           6 ",:               7018192 ,"(i,j,k:8,8,6) 0x7ffc0b317080 "
"(           7 ,           3 ,           7 ",:               7018992 ,"(i,j,k:8,8,7) 0x7ffc0b317088 "
"(           7 ,           3 ,           8 ",:               7019792 ,"(i,j,k:8,8,8) 0x7ffc0b317090 "
"(           7 ,           3 ,           9 ",:               7020592 ,"(i,j,k:8,8,9) 0x7ffc0b317098 "
